timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State19.51
458160,84,282,416,924,1,4294967295,4294967295,24.15,1014.84,14.17,434.28,17.93,1
459156,85,283,417,925,1,4294967295,4294967295,24.15,1014.84,14.18,436.82,17.93,1
460152,85,284,418,924,1,4294967295,4294967295,24.15,1014.84,14.20,432.88,17.93,1
461148,85,284,418,923,1,4294967295,4294967295,24.15,1014.84,14.18,434.84,17.93,1
462144,85,284,419,923,1,4294967295,4294967295,24.15,1014.84,14.19,435.12,18.02,1
463140,85,285,422,922,1,4294967295,4294967295,24.15,1014.83,14.18,437.67,18.10,1
464136,86,286,422,923,1,4294967295,4294967295,24.15,1014.82,14.19,437.67,18.10,1
465132,86,287,424,923,1,4294967295,4294967295,24.15,1014.82,14.18,436.82,18.10,1
466128,87,288,424,923,1,4294967295,4294967295,24.15,1014.82,14.19,435.69,18.10,1
467124,86,287,422,921,1,4294967295,4294967295,24.15,1014.82,14.18,438.24,18.02,1
468120,86,287,423,918,1,4294967295,4294967295,24.15,1014.83,14.17,436.82,18.02,1
469116,86,287,424,917,1,4294967295,4294967295,24.15,1014.83,14.19,435.97,18.02,1
470112,86,288,426,917,1,4294967295,4294967295,24.15,1014.83,14.18,437.67,17.93,1
471108,87,289,429,922,1,4294967295,4294967295,24.15,1014.84,14.18,438.24,17.93,1
472104,87,291,430,923,1,4294967295,4294967295,24.16,1014.84,14.18,438.24,17.93,1
473100,87,291,429,922,1,4294967295,4294967295,24.16,1014.84,14.18,437.10,17.93,1
474096,87,291,431,921,1,4294967295,4294967295,24.16,1014.84,14.18,435.69,17.93,1
475092,87,293,433,924,1,4294967295,4294967295,24.16,1014.84,14.17,436.54,17.93,1
476088,88,296,436,930,1,4294967295,4294967295,24.16,1014.84,14.18,442.28,17.93,1
477084,89,299,440,938,1,4294967295,4294967295,24.16,1014.84,14.19,437.67,17.93,1
478080,90,300,443,945,1,4294967295,4294967295,24.16,1014.84,14.18,439.68,17.93,1
479076,90,303,445,949,1,4294967295,4294967295,24.16,1014.84,14.18,439.97,17.93,1
480072,90,305,447,952,2,4294967295,4294967295,24.16,1014.84,14.17,441.70,17.93,1
481068,91,305,443,954,1,4294967295,4294967295,24.16,1014.84,14.18,441.99,17.85,1
482064,90,305,443,950,1,4294967295,4294967295,24.16,1014.85,14.19,438.82,17.93,1
483060,91,307,445,952,1,4294967295,4294967295,24.16,1014.84,14.17,439.68,17.93,1
484056,90,304,442,947,1,4294967295,4294967295,24.16,1014.84,14.18,439.39,17.93,1
485052,90,301,440,940,1,4294967295,4294967295,24.16,1014.84,14.17,440.54,17.93,1
486048,90,301,444,936,1,4294967295,4294967295,24.16,1014.84,14.18,441.12,17.93,1
487044,90,302,443,935,1,4294967295,4294967295,24.16,1014.84,14.19,443.45,17.85,1
488040,89,301,440,931,1,4294967295,4294967295,24.16,1014.85,14.18,443.74,17.85,1
489036,89,299,439,927,1,4294967295,4294967295,24.16,1014.85,14.18,439.39,17.85,1
490032,90,300,443,927,1,10533230,4294967295,24.16,1014.85,14.18,441.99,17.85,1
491028,90,302,445,929,1,4294967295,4294967295,24.16,1014.85,14.18,444.92,17.85,1
492024,90,302,443,928,1,5930464,4294967295,24.16,1014.85,14.18,440.83,17.85,1
493020,90,299,440,924,1,4294967295,4294967295,24.16,1014.85,14.18,441.41,17.85,1
494016,89,297,439,919,1,4294967295,4294967295,24.16,1014.85,14.18,443.16,17.85,1
495012,88,295,436,915,1,4294967295,4294967295,24.16,1014.85,14.18,444.62,17.85,1
496008,88,293,434,909,1,4294967295,4294967295,24.16,1014.85,14.17,445.51,17.85,1
497004,88,291,433,906,1,4294967295,4294967295,24.16,1014.85,14.18,445.21,17.77,1
498000,88,291,433,906,1,4294967295,4294967295,24.16,1014.86,14.17,442.28,17.85,1
498996,86,289,430,902,1,364454,4294967295,24.16,1014.85,14.18,446.69,17.77,1
499992,87,288,430,900,1,4294967295,4294967295,24.16,1014.86,14.18,443.16,17.77,1
500988,87,289,432,900,1,1238193,4294967295,24.16,1014.86,14.17,445.80,17.77,1
501984,87,291,437,904,1,4294967295,4294967295,24.16,1014.86,14.17,446.40,17.77,1
502980,87,293,438,910,1,4294967295,4294967295,24.16,1014.86,14.18,442.28,17.77,0
503976,87,298,440,917,1,4294967295,4294967295,24.16,1014.86,14.17,444.33,17.85,0
504972,87,299,439,920,1,4294967295,4294967295,24.17,1014.85,14.17,449.08,17.77,0
505968,87,297,436,919,1,108322008,4294967295,24.17,1014.86,14.17,449.68,17.85,0
506964,87,295,433,915,1,879989,4294967295,24.17,1014.85,14.17,444.62,17.85,0
507960,86,293,431,911,1,335819,4294967295,24.17,1014.85,14.18,448.48,17.85,0
508956,85,290,428,905,1,187898,4294967295,24.17,1014.85,14.17,446.99,17.77,0
509952,85,287,424,899,1,94152,4294967295,24.17,1014.86,14.17,451.19,17.77,0
510948,85,286,421,894,1,70985,4294967295,24.17,1014.86,14.18,446.69,17.77,0
511944,84,283,418,890,1,241582,4294967295,24.17,1014.86,14.16,451.19,17.77,0
512940,84,281,415,886,1,31286,4294967295,24.17,1014.86,14.17,451.19,17.68,0
513936,83,279,413,881,1,28823,4294967295,24.17,1014.87,14.18,450.89,17.77,0
514932,82,277,409,877,1,22521,4294967295,24.17,1014.86,14.17,451.80,17.77,0
515928,82,275,406,873,1,11463,4294967295,24.17,1014.86,14.17,450.59,17.85,0
516924,81,273,403,869,2,16683,4294967295,24.17,1014.85,14.18,451.80,17.93,0
517920,80,272,400,866,1,11509,4294967295,24.17,1014.84,14.17,449.38,17.93,0
518916,81,270,399,862,1,10758,4294967295,24.17,1014.84,14.16,449.38,17.93,0
519912,80,268,396,858,1,9203,4294967295,24.17,1014.84,14.17,448.18,17.93,0
520908,79,267,393,856,1,8648,4294967295,24.17,1014.84,14.16,449.68,17.93,0
521904,79,265,391,852,1,8314,4294967295,24.17,1014.84,14.17,450.59,18.02,0
522900,78,264,388,851,1,6997,4294967295,24.17,1014.83,14.17,452.41,18.02,0
523896,79,262,387,847,1,6444,4294967295,24.17,1014.83,14.17,453.63,18.02,0
524892,78,261,384,845,1,5504,4294967295,24.17,1014.83,14.16,451.19,17.93,0
525888,78,259,382,843,1,3970,4294967295,24.17,1014.84,14.17,453.02,18.02,0
526884,77,258,380,840,1,4940,4294967295,24.17,1014.83,14.17,456.10,18.10,0
527880,77,256,379,838,1,4797,4294967295,24.17,1014.82,14.17,450.59,18.10,0
528876,77,255,376,837,1,4489,4294967295,24.17,1014.82,14.17,453.02,18.10,0
529872,76,253,374,834,1,4243,4294967295,24.17,1014.82,14.16,453.63,18.02,0
530868,76,253,372,832,1,4047,4294967295,24.17,1014.83,14.16,451.80,18.02,0
531864,75,250,370,830,1,4003,4294967295,24.17,1014.83,14.15,456.40,17.93,0
532860,75,250,368,828,1,3585,4294967295,24.17,1014.84,14.16,453.02,17.85,0
533856,75,248,367,827,1,3456,4294967295,24.17,1014.85,14.15,456.10,17.77,0
534852,75,247,365,825,1,3394,4294967295,24.17,1014.86,14.16,454.86,17.68,0
535848,74,246,363,825,1,2975,4294967295,24.17,1014.87,14.15,453.94,17.60,0
536844,74,245,361,823,1,2953,4294967295,24.17,1014.88,14.16,453.63,17.52,0
537840,73,244,360,821,1,2860,4294967295,24.17,1014.89,14.15,450.59,17.52,0
538836,74,242,358,819,1,2738,4294967295,24.17,1014.89,14.15,453.94,17.52,0
539832,73,241,356,818,1,2666,4294967295,24.17,1014.89,14.15,456.10,17.43,0
540828,73,240,354,816,1,2597,4294967295,24.17,1014.90,14.14,450.89,17.43,0
541824,73,239,353,815,1,2467,4294967295,24.17,1014.90,14.15,454.86,17.35,0
542820,73,238,352,814,1,2427,4294967295,24.17,1014.91,14.15,451.50,17.27,0
543816,72,237,350,813,1,2382,4294967295,24.17,1014.92,14.15,454.86,17.27,0
544812,72,236,348,811,1,2240,4294967295,24.17,1014.92,14.14,451.50,17.35,0
545808,71,235,348,810,1,2240,4294967295,24.17,1014.91,14.15,450.59,17.35,0
546804,71,234,346,809,1,1887,4294967295,24.17,1014.91,14.15,451.50,17.35,0
547800,71,233,344,809,1,2085,4294967295,24.17,1014.91,14.15,456.10,17.35,0
548796,71,232,343,807,1,2049,4294967295,24.17,1014.91,14.15,452.71,17.43,0
549792,71,231,341,806,1,1966,4294967295,24.17,1014.90,14.16,453.32,17.52,0
550788,71,230,340,805,1,1979,4294967295,24.17,1014.89,14.16,455.17,17.52,0
551784,71,229,338,804,1,1924,4294967295,24.17,1014.89,14.15,453.02,17.52,0
552780,70,228,338,803,1,1812,4294967295,24.17,1014.89,14.15,453.94,17.43,0
553776,69,227,336,802,1,1839,4294967295,24.17,1014.90,14.15,450.59,17.52,0
554772,70,226,335,802,1,1805,4294967295,24.17,1014.89,14.14,455.17,17.52,0
555768,69,226,333,800,1,1250,4294967295,24.17,1014.89,14.15,452.11,17.52,0
556764,69,225,332,800,1,1695,4294967295,24.17,1014.89,14.15,453.32,17.60,0
557760,70,224,330,799,1,1709,4294967295,24.17,1014.88,14.15,452.41,17.68,0
558756,69,223,329,798,1,1660,4294967295,24.17,1014.87,14.15,451.19,17.68,0
559752,69,221,328,797,1,1604,4294967295,24.17,1014.87,14.15,454.86,17.60,0
560748,68,221,327,796,1,1559,4294967295,24.17,1014.88,14.15,454.24,17.60,0
561744,69,221,326,796,1,1397,4294967295,24.17,1014.88,14.15,452.71,17.60,0
562740,68,220,324,795,1,1477,4294967295,24.17,1014.88,14.15,450.59,17.68,0
563736,69,219,323,793,1,1462,4294967295,24.17,1014.87,14.15,452.11,17.60,0
564732,68,218,322,793,1,1462,4294967295,24.17,1014.88,14.15,457.34,17.68,0
565728,68,217,320,793,1,1428,4294967295,24.17,1014.87,14.15,451.19,17.68,0
566724,68,217,320,792,1,1387,4294967295,24.17,1014.87,14.15,452.41,17.68,0
567720,67,216,319,790,1,1342,4294967295,24.17,1014.87,14.15,451.80,17.68,0
568716,67,215,318,791,1,1368,4294967295,24.17,1014.87,14.16,450.59,17.77,0
569712,67,214,317,790,1,1352,4294967295,24.17,1014.86,14.15,454.24,17.68,0
570708,67,213,315,789,1,1316,4294967295,24.17,1014.87,14.16,455.48,17.77,0
571704,67,213,314,788,1,1331,4294967295,24.17,1014.86,14.16,451.80,17.68,0
572700,67,212,314,787,1,1296,4294967295,24.17,1014.87,14.15,456.10,17.85,0
573696,67,211,312,787,1,1238,4294967295,24.17,1014.85,14.16,455.79,17.93,0
574692,66,210,311,786,1,1215,4294967295,24.17,1014.84,14.15,452.41,17.93,0
575688,66,209,310,787,1,1229,4294967295,24.17,1014.84,14.15,455.48,17.93,0
576684,66,208,309,785,1,1186,4294967295,24.17,1014.84,14.17,453.63,17.93,0
577680,66,208,309,785,1,1182,4294967295,24.17,1014.84,14.16,457.02,18.02,0
578676,66,208,307,784,1,1158,4294967295,24.17,1014.83,14.16,456.40,18.02,0
579672,66,207,307,784,1,984,4294967295,24.17,1014.83,14.16,457.65,18.10,0
580668,66,206,306,783,1,1145,4294967295,24.17,1014.82,14.15,456.71,18.02,0
581664,66,206,304,782,1,1116,4294967295,24.17,1014.83,14.15,453.94,18.10,0
582660,65,205,304,783,1,1102,4294967295,24.17,1014.82,14.16,454.86,18.10,0
583656,65,204,303,783,1,1090,4294967295,24.17,1014.82,14.15,454.55,18.10,0
584652,65,204,302,782,1,1116,4294967295,24.17,1014.82,14.16,458.90,18.10,0
585648,65,203,300,782,1,1076,4294967295,24.17,1014.82,14.15,455.48,18.10,0
586644,65,203,300,780,1,1036,4294967295,24.18,1014.82,14.15,456.40,18.02,0
587640,65,201,298,780,1,1038,4294967295,24.17,1014.83,14.15,456.10,18.10,0
588636,65,201,298,780,1,1016,4294967295,24.17,1014.82,14.16,460.47,18.02,0
589632,65,201,297,779,1,998,4294967295,24.18,1014.83,14.16,459.84,18.18,0
590628,65,200,296,778,1,1009,4294967295,24.18,1014.81,14.16,457.65,18.18,0
591624,65,199,296,778,1,1038,4294967295,24.18,1014.81,14.15,457.02,18.35,0
592620,65,199,294,777,1,925,4294967295,24.18,1014.79,14.15,458.90,18.43,0
593616,64,198,293,777,1,933,4294967295,24.17,1014.78,14.15,458.58,18.51,0
594612,65,198,293,777,1,1080,4294967295,24.17,1014.77,14.15,457.96,18.51,0
595608,64,197,292,776,1,1001,4294967295,24.17,1014.77,14.15,459.84,18.51,1
596604,65,199,295,790,1,1055,4294967295,24.17,1014.77,14.15,457.96,18.51,1
597600,66,205,302,824,1,993,4294967295,24.18,1014.77,14.15,463.01,18.51,1
598596,67,209,307,860,1,1098,4294967295,24.18,1014.77,14.15,459.84,18.43,1
599592,68,211,311,872,1,1274,4294967295,24.18,1014.78,14.16,463.01,18.43,1
0,68,217,319,880,1,2724,4294967295,24.18,1014.78,14.16,461.10,18.43,1
996,70,220,327,891,1,2698,4294967295,24.09,1014.78,14.16,456.40,18.43,1
1992,72,225,336,910,1,4149,4294967295,24.08,1014.78,14.18,456.71,18.51,1
2988,74,228,344,924,1,5043,4294967295,24.09,1014.77,14.21,459.21,18.51,1
3984,74,228,342,921,1,5659,4294967295,24.10,1014.77,14.20,460.47,18.51,1
4980,74,228,342,914,1,6423,4294967295,24.11,1014.77,14.20,458.27,18.51,1
5976,75,230,348,915,1,7487,4294967295,24.12,1014.77,14.21,459.21,18.51,1
6972,75,232,350,917,1,6444,4294967295,24.13,1014.77,14.20,462.06,18.43,1
7968,74,231,347,913,1,8586,4294967295,24.14,1014.78,14.19,463.33,18.43,1
8964,76,233,350,916,1,12284,4294967295,24.14,1014.78,14.19,463.65,18.43,1
9960,77,237,354,921,1,9135,4294967295,24.15,1014.78,14.19,464.61,18.43,1
10956,77,238,356,923,1,11191,4294967295,24.15,1014.78,14.19,464.61,18.43,1
11952,76,238,355,921,1,14005,4294967295,24.15,1014.78,14.18,462.37,18.43,1
12948,77,237,356,915,1,17566,4294967295,24.16,1014.78,14.18,463.65,18.43,1
13944,76,238,360,914,1,20955,4294967295,24.16,1014.78,14.17,466.22,18.27,1
14940,77,239,363,914,1,32044,4294967295,24.16,1014.80,14.17,463.01,18.18,1
15936,78,240,368,919,1,40996,4294967295,24.16,1014.81,14.16,464.29,18.18,1
16932,80,246,376,931,1,75946,4294967295,24.17,1014.81,14.16,470.14,18.02,1
17928,80,249,383,939,1,162391,4294967295,24.17,1014.83,14.16,464.29,18.02,1
18924,81,247,381,937,1,341283,4294967295,24.17,1014.83,14.15,467.52,17.93,1
19920,80,246,377,930,1,1108567,4294967295,24.17,1014.84,14.15,463.65,17.93,1
20916,80,245,378,924,2,1390771,4294967295,24.17,1014.84,14.16,467.85,17.93,1
21912,81,244,382,922,1,3751767,4294967295,24.17,1014.84,14.15,469.81,17.85,1
22908,81,243,379,916,1,17097128,4294967295,24.17,1014.85,14.15,467.20,17.85,1
23904,80,242,375,909,1,28248080,4294967295,24.17,1014.85,14.16,467.52,17.77,1
24900,80,242,376,904,1,7069989,4294967295,24.17,1014.86,14.15,468.17,17.77,1
25896,80,241,376,901,1,3584483,4294967295,24.17,1014.86,14.15,470.14,17.77,1
26892,80,241,376,898,1,433229,4294967295,24.17,1014.86,14.15,466.87,17.77,1
27888,80,240,379,897,1,5609266,4294967295,24.17,1014.86,14.15,472.79,17.85,1
28884,80,240,381,898,1,134176936,4294967295,24.17,1014.85,14.15,467.85,17.85,1
29880,81,241,385,901,1,4294967295,4294967295,24.17,1014.85,14.15,468.83,18.02,1
30876,80,242,387,904,2,383338,4294967295,24.17,1014.83,14.15,470.14,18.02,1
31872,82,243,387,906,1,4294967295,4294967295,24.17,1014.83,14.15,466.87,18.10,1
32868,80,242,384,902,1,4294967295,4294967295,24.17,1014.82,14.15,469.15,18.10,1
33864,80,242,386,900,1,4294967295,4294967295,24.17,1014.82,14.15,468.50,18.02,1
34860,81,241,388,899,1,4294967295,4294967295,24.17,1014.83,14.14,469.81,18.10,1
35856,82,243,391,900,1,4294967295,4294967295,24.17,1014.82,14.14,467.85,18.18,1
36852,82,245,396,909,1,4294967295,4294967295,24.17,1014.81,14.14,471.46,18.10,1
37848,83,248,402,920,1,4294967295,4294967295,24.18,1014.82,14.14,471.79,18.18,1
38844,84,250,404,924,1,4294967295,4294967295,24.18,1014.81,14.15,467.20,18.10,1
39840,84,252,408,931,1,4294967295,4294967295,24.18,1014.82,14.15,469.81,18.18,1
40836,85,253,409,931,1,4294967295,4294967295,24.18,1014.81,14.15,467.52,18.27,1
41832,85,253,409,928,1,4294967295,4294967295,24.18,1014.80,14.14,466.87,18.18,1
42828,85,251,404,921,1,4294967295,4294967295,24.18,1014.81,14.15,466.55,18.10,1
43824,84,249,398,914,1,4294967295,4294967295,24.18,1014.82,14.15,469.81,18.10,1
44820,84,248,400,910,1,4294967295,4294967295,24.18,1014.82,14.14,467.85,18.10,1
45816,84,252,400,913,1,4294967295,4294967295,24.18,1014.82,14.14,467.20,18.10,1
46812,84,252,396,912,1,4294967295,4294967295,24.18,1014.82,14.14,464.61,18.18,1
47808,84,257,402,917,1,4294967295,4294967295,24.18,1014.81,14.14,467.20,18.10,1
48804,85,259,404,923,1,4294967295,4294967295,24.18,1014.82,14.14,462.37,18.10,1
49800,85,257,402,919,1,4294967295,4294967295,24.18,1014.82,14.15,457.96,18.10,1
50796,84,254,399,911,1,221489424,4294967295,24.18,1014.82,14.16,455.17,18.10,1
51792,84,254,396,906,1,170000656,4294967295,24.18,1014.82,14.16,458.27,18.02,1
52788,84,255,401,909,1,13247017,4294967295,24.18,1014.83,14.16,458.90,18.02,1
53784,85,258,404,917,1,1675384,4294967295,24.18,1014.83,14.16,457.65,18.02,0
54780,85,262,406,923,1,697819,4294967295,24.18,1014.83,14.16,457.34,17.93,0
55776,85,262,405,926,1,358457,4294967295,24.18,1014.84,14.16,457.02,17.85,0
56772,84,259,400,921,1,70985,4294967295,24.18,1014.85,14.16,458.27,17.77,0
57768,83,255,394,914,1,116799,4294967295,24.18,1014.86,14.15,459.84,17.68,0
58764,83,253,390,906,1,47663,4294967295,24.19,1014.87,14.16,460.47,17.68,0
59760,81,251,387,898,1,62352,4294967295,24.19,1014.87,14.15,460.47,17.77,0
60756,81,248,384,892,1,27693,4294967295,24.19,1014.86,14.16,460.47,17.77,0
61752,81,247,381,887,2,26475,4294967295,24.19,1014.86,14.15,459.53,17.93,0
62748,80,245,377,882,1,30196,4294967295,24.19,1014.84,14.16,458.27,17.93,0
63744,79,243,376,877,1,16453,4294967295,24.19,1014.84,14.15,457.65,17.93,0
64740,79,241,373,873,1,12806,4294967295,24.19,1014.84,14.14,457.34,17.93,0
65736,78,240,371,868,1,12806,4294967295,24.19,1014.84,14.15,461.42,17.93,0
66732,78,239,369,865,1,10972,4294967295,24.19,1014.84,14.15,458.90,17.93,0
67728,78,237,366,860,1,9516,4294967295,24.19,1014.84,14.15,461.42,17.93,0
68724,77,236,364,857,1,7997,4294967295,24.19,1014.84,14.14,463.01,17.93,0
69720,77,234,362,853,1,7310,4294967295,24.19,1014.84,14.14,463.01,17.93,0
70716,76,233,360,851,1,6507,4294967295,24.19,1014.84,14.14,459.21,17.93,0
71712,76,232,358,847,1,6423,4294967295,24.19,1014.84,14.14,461.74,18.02,0
72708,76,230,356,845,1,5438,4294967295,24.19,1014.83,14.13,461.10,18.02,0
73704,75,229,354,842,1,3682,4294967295,24.19,1014.83,14.13,459.84,18.02,0
74700,75,228,351,839,1,4755,4294967295,24.19,1014.83,14.13,461.10,18.10,0
75696,75,227,350,837,1,4426,4294967295,24.19,1014.82,14.14,463.01,18.10,0
76692,75,226,348,835,1,3843,4294967295,24.19,1014.82,14.13,460.47,18.10,0
77688,74,225,347,832,1,2751,4294967295,24.19,1014.82,14.13,460.47,18.10,0
78684,74,223,345,829,1,3411,4294967295,24.19,1014.82,14.13,462.37,18.10,0
79680,73,222,343,827,1,3050,4294967295,24.19,1014.82,14.13,464.29,18.10,0
80676,74,221,341,826,1,3199,4294967295,24.19,1014.82,14.13,464.61,18.10,0
81672,73,220,340,824,1,2846,4294967295,24.19,1014.82,14.13,463.33,18.10,0
82668,73,219,338,821,1,3324,4294967295,24.19,1014.82,14.14,464.29,18.10,0
83664,72,218,336,820,1,2909,4294967295,24.19,1014.82,14.13,466.22,18.10,0
84660,72,217,334,818,1,2812,4294967295,24.19,1014.82,14.13,461.42,18.10,0
85656,72,216,333,816,1,2635,4294967295,24.19,1014.82,14.13,461.10,18.10,0
86652,72,215,332,814,1,2771,4294967295,24.19,1014.82,14.13,460.47,18.10,0
87648,71,215,330,812,1,2393,4294967295,24.19,1014.82,14.14,462.06,18.10,0
88644,71,213,329,811,1,2421,4294967295,24.19,1014.82,14.13,463.01,18.10,0
89640,71,212,328,810,1,2281,4294967295,24.19,1014.82,14.13,463.33,18.18,0
90636,71,211,326,808,1,2597,4294967295,24.19,1014.81,14.13,463.33,18.27,0
91632,71,211,324,807,1,2171,4294967295,24.19,1014.80,14.13,465.58,18.27,0
92628,70,210,323,806,1,2072,4294967295,24.19,1014.80,14.12,463.01,18.43,0
93624,70,209,322,805,1,1953,4294967295,24.19,1014.78,14.13,461.74,18.43,0
94620,70,207,321,803,1,2049,4294967295,24.19,1014.78,14.11,464.29,18.51,0
95616,69,208,319,803,1,1863,4294967295,24.19,1014.77,14.13,462.37,18.43,0
96612,70,206,319,801,1,1879,4294967295,24.19,1014.78,14.11,461.10,18.51,0
97608,69,206,317,800,1,1801,4294967295,24.19,1014.77,14.12,462.37,18.60,0
98604,69,205,316,799,1,1839,4294967295,24.19,1014.76,14.11,465.90,18.68,0
99600,68,204,315,798,1,1709,4294967295,24.19,1014.75,14.12,463.65,18.60,0
100596,68,203,314,797,1,1657,4294967295,24.19,1014.76,14.12,467.52,18.60,0
101592,68,203,312,796,1,1633,4294967295,24.19,1014.76,14.12,466.87,18.68,0
102588,68,202,311,795,1,1851,4294967295,24.19,1014.75,14.12,465.58,18.60,0
103584,68,201,310,794,1,1549,4294967295,24.19,1014.76,14.12,466.87,18.60,0
104580,67,200,308,794,1,1528,4294967295,24.19,1014.76,14.11,465.58,18.60,0
105576,68,200,307,792,1,1565,4294967295,24.19,1014.76,14.11,466.55,18.60,0
106572,67,199,307,792,1,1433,4294967295,24.19,1014.76,14.11,466.22,18.68,0
107568,67,198,306,790,1,1442,4294967295,24.19,1014.75,14.11,463.01,18.60,0
108564,67,197,305,790,1,1387,4294967295,24.19,1014.76,14.11,462.37,18.60,0
109560,67,197,302,789,1,1671,4294967295,24.19,1014.76,14.12,467.52,18.68,0
110556,66,196,303,788,1,1389,4294967295,24.19,1014.75,14.11,465.90,18.68,0
111552,67,196,301,787,1,1324,4294967295,24.19,1014.75,14.12,464.61,18.68,0
112548,66,195,300,787,1,1298,4294967295,24.19,1014.75,14.12,463.33,18.68,1
113544,67,195,300,790,1,1331,4294967295,24.19,1014.75,14.10,461.42,18.60,1
114540,67,198,305,814,1,1293,4294967295,24.19,1014.76,14.13,468.17,18.68,1
115536,68,204,312,846,1,1451,4294967295,24.19,1014.75,14.12,461.74,18.68,1
116532,70,209,319,877,1,1996,4294967295,24.19,1014.75,14.11,463.33,18.68,1
117528,70,209,322,880,1,3005,4294967295,24.19,1014.75,14.11,461.42,18.76,1
118524,71,210,326,883,1,4528,4294967295,24.19,1014.74,14.12,464.29,18.76,1
119520,71,210,328,882,1,7310,4294967295,24.19,1014.74,14.11,462.06,18.76,1
120516,71,210,330,877,1,14567,4294967295,24.20,1014.74,14.11,467.52,18.76,1
121512,71,210,330,874,1,24256,4294967295,24.20,1014.74,14.11,467.85,18.76,1
122508,71,210,330,872,1,60427,4294967295,24.20,1014.74,14.11,468.17,18.76,1
123504,72,211,334,875,1,172381,4294967295,24.20,1014.74,14.11,463.97,18.76,1
124500,72,213,337,881,1,543121,4294967295,24.20,1014.74,14.11,463.33,18.76,1
125496,73,217,343,896,1,9149788,4294967295,24.20,1014.74,14.11,465.90,18.76,1
126492,74,221,349,913,1,4294967295,4294967295,24.20,1014.74,14.12,468.17,18.76,1
127488,75,223,354,923,1,4294967295,4294967295,24.20,1014.74,14.11,465.58,18.68,1
128484,76,225,358,927,1,4294967295,4294967295,24.20,1014.75,14.11,466.22,18.76,1
129480,76,227,360,929,1,4294967295,4294967295,24.20,1014.74,14.10,466.87,18.68,1
130476,76,228,362,927,1,4294967295,4294967295,24.20,1014.75,14.10,465.25,18.68,1
131472,76,228,363,923,1,4294967295,4294967295,24.20,1014.75,14.12,466.55,18.60,1
132468,77,233,369,929,1,4294967295,4294967295,24.20,1014.76,14.12,461.74,18.68,1
133464,79,235,374,938,1,4294967295,4294967295,24.20,1014.75,14.10,463.33,18.76,1
134460,80,238,379,944,1,4294967295,4294967295,24.20,1014.74,14.11,467.52,18.76,1
135456,81,240,384,947,1,4294967295,4294967295,24.20,1014.74,14.11,463.65,18.76,1
136452,81,240,387,945,1,4294967295,4294967295,24.20,1014.74,14.11,463.33,18.76,1
137448,81,239,386,941,1,4294967295,4294967295,24.20,1014.74,14.12,465.25,18.76,1
138444,82,240,387,936,1,4294967295,4294967295,24.20,1014.74,14.12,463.33,18.85,1
139440,82,242,392,936,1,4294967295,4294967295,24.20,1014.73,14.12,460.47,18.85,1
140436,83,245,395,940,1,4294967295,4294967295,24.20,1014.73,14.12,467.20,18.85,1
141432,84,245,395,936,1,4294967295,4294967295,24.20,1014.73,14.12,465.58,18.93,1
142428,84,245,397,935,1,4294967295,4294967295,24.20,1014.72,14.11,466.87,18.93,1
143424,84,246,400,935,1,4294967295,4294967295,24.20,1014.72,14.12,466.87,18.93,1
144420,85,246,403,933,1,4294967295,4294967295,24.20,1014.72,14.10,467.85,18.93,1
145416,85,246,404,933,1,4294967295,4294967295,24.20,1014.72,14.11,462.69,18.93,1
146412,85,246,402,927,1,4294967295,4294967295,24.20,1014.72,14.12,466.87,19.01,1
147408,85,245,399,922,1,4294967295,4294967295,24.20,1014.71,14.10,468.50,18.93,1
148404,84,246,399,919,1,4294967295,4294967295,24.20,1014.72,14.11,468.50,18.93,1
149400,85,244,397,914,1,4294967295,4294967295,24.20,1014.72,14.09,464.93,18.85,1
150396,84,245,398,912,1,4294967295,4294967295,24.20,1014.73,14.10,463.97,18.85,1
151392,85,245,402,912,1,4294967295,4294967295,24.20,1014.73,14.11,465.58,18.85,1
152388,85,245,403,913,1,4294967295,4294967295,24.20,1014.73,14.09,466.55,18.85,1
153384,84,245,400,912,1,4294967295,4294967295,24.20,1014.73,14.09,466.22,18.85,1
154380,84,244,396,909,1,4294967295,4294967295,24.20,1014.73,14.09,468.17,18.85,1
155376,84,246,402,911,1,4294967295,4294967295,24.20,1014.73,14.09,468.17,18.85,1
156372,84,248,407,916,1,4294967295,4294967295,24.20,1014.73,14.08,465.25,18.93,1
157368,86,250,413,925,1,4294967295,4294967295,24.20,1014.72,14.09,463.65,18.85,1
158364,87,251,415,929,1,4294967295,4294967295,24.20,1014.73,14.08,466.22,18.85,1
159360,85,249,411,925,1,4294967295,4294967295,24.20,1014.73,14.08,463.97,18.85,1
160356,85,249,410,922,1,4294967295,4294967295,24.20,1014.73,14.08,466.22,18.76,1
161352,86,253,415,926,1,4294967295,4294967295,24.20,1014.74,14.08,466.87,18.76,1
162348,86,253,411,928,1,4294967295,4294967295,24.20,1014.74,14.09,463.97,18.76,1
163344,86,254,408,925,1,4294967295,4294967295,24.20,1014.74,14.08,466.55,18.76,1
164340,86,253,406,922,1,4294967295,4294967295,24.20,1014.74,14.08,462.37,18.76,1
165336,85,257,412,925,1,4294967295,4294967295,24.20,1014.74,14.08,463.97,18.68,1
166332,87,263,417,940,1,4294967295,4294967295,24.20,1014.75,14.08,464.93,18.68,1
